preco,condominio,iptu,area,quartos,banheiros,suites,vagas,academia,aceita_animais,acesso_para_deficientes,ar_condicionado,area_de_servico,armario_embutido,armario_na_cozinha,bicicletario,churrasqueira,circuito_de_seguranca,cozinha_americana,elevador,espaco_gourmet,interfone,jardim,lareira,mobiliado,perto_de_shopping,piscina,playground,portao_eletronico,portaria_24h,quadra_poliesportiva,salao_de_festas,salao_de_jogos,seguranca_24h,varanda,latitude,longitude,url
58936.0,189.66666666666666,134.33333333333334,45.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.001156,-51.104872,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-45m2-venda-RS58936-id-2623294728/
150000.0,266.6666666666667,155.33333333333334,41.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30.0046716,-51.0984211,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-41m2-venda-RS150000-id-2626336725/
146000.0,250.0,22.0,41.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30.0046716,-51.0984211,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-41m2-venda-RS146000-id-2627771554/
120000.0,96.66666666666667,123.66666666666667,49.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9967074,-51.0905596,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-49m2-venda-RS120000-id-2626366790/
180000.0,100.0,17.0,47.666666666666664,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0057511,-51.0973505,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-163m2-venda-RS180000-id-2603834290/
106000.0,80.0,180.0,46.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9807609,-51.114375,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-46m2-venda-RS106000-id-2626384084/
115000.0,100.0,400.0,49.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9967441,-51.0899068,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-49m2-venda-RS115000-id-2646939859/
146000.0,250.0,22.0,41.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30.0046716,-51.0984211,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-41m2-venda-RS146000-id-2646937597/
140000.0,135.0,159.0,50.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0027332,-51.0938786,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-50m2-venda-RS140000-id-2646925518/
146000.0,250.0,22.0,41.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30.0046716,-51.0984211,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-41m2-venda-RS146000-id-2627800466/
107000.0,100.0,120.33333333333333,45.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.001398,-51.10468,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-45m2-venda-RS107000-id-2626372049/
105000.0,210.0,103.33333333333333,49.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9958469,-51.0911119,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-49m2-venda-RS105000-id-2572937376/
130000.0,138.0,600.0,76.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9808952,-51.1148499,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-76m2-venda-RS130000-id-2617255310/
58936.0,189.66666666666666,134.33333333333334,10.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9891144,-51.0997511,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-com-garagem-10m2-venda-RS58936-id-2646200176/
120000.0,96.66666666666667,123.66666666666667,49.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.9967074,-51.0905596,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-49m2-venda-RS120000-id-2626334634/
140000.0,135.0,159.0,50.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0027332,-51.0938786,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-rosa-de-lima-bairros-porto-alegre-50m2-venda-RS140000-id-2646644202/
566000.0,520.0,1250.0,99.0,3,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-29.6293292,-50.8307053,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-porto-alegre-com-garagem-99m2-venda-RS566000-id-2646676856/
499000.0,580.0,1300.0,130.0,3,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.012169,-51.1340173,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-planalto-bairros-porto-alegre-com-garagem-130m2-venda-RS499000-id-2646662669/
563000.0,350.0,1250.0,122.0,3,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0268085,-51.1387772,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-itu-sabara-bairros-porto-alegre-com-garagem-122m2-venda-RS563000-id-2646649874/
375000.0,540.0,600.0,65.0,3,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-30.023266,-51.161722,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-ipiranga-bairros-porto-alegre-com-garagem-65m2-venda-RS375000-id-2646573340/
145000.0,500.0,30.0,56.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-30.0743127,-51.2265433,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-56m2-venda-RS145000-id-2645817382/
170000.0,500.0,350.0,62.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0743127,-51.2265433,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-62m2-venda-RS170000-id-2646455453/
180000.0,368.0,45.0,48.0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-48m2-venda-RS180000-id-2632660885/
155000.0,296.0,22.0,53.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0743127,-51.2265433,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-tereza-bairros-porto-alegre-com-garagem-53m2-venda-RS155000-id-2646425556/
720000.0,120.0,1106.6666666666667,81.0,3,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.068408,-51.2286963,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-240m2-venda-RS720000-id-2643773447/
250000.0,300.0,55.0,70.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0665711,-51.2335954,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-70m2-venda-RS250000-id-2646465168/
185000.0,350.0,10.0,48.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-48m2-venda-RS185000-id-2626469711/
699000.0,776.6666666666666,1500.0,115.66666666666667,3,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-30.0649686,-51.2311813,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-155m2-venda-RS699000-id-2431126491/
160000.0,298.0,129.0,49.0,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-49m2-venda-RS160000-id-2636067172/
186000.0,270.0,220.0,43.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-29.8976072,-50.0844524,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-tereza-bairros-porto-alegre-com-garagem-43m2-venda-RS186000-id-2640217056/
800000.0,622.3333333333334,1400.0,80.0,3,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-30.0665476,-51.2225573,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-80m2-venda-RS800000-id-2506095407/
295000.0,350.0,1.0,59.0,2,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.46843,-44.21553,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-59m2-venda-RS295000-id-2633268911/
798000.0,606.6666666666666,1450.3333333333333,126.0,3,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0678106,-51.2243157,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-126m2-venda-RS798000-id-2644923881/
215000.0,230.0,288.0,70.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-70m2-venda-RS215000-id-2546005581/
350000.0,700.0,100.0,80.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.068408,-51.2286963,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-80m2-venda-RS350000-id-2621573834/
360000.0,595.0,351.3333333333333,82.0,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.068408,-51.2286963,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-82m2-venda-RS360000-id-2645061019/
93505.0,300.0,300.0,39.0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-tereza-bairros-porto-alegre-com-garagem-39m2-venda-RS93505-id-2632654393/
699000.0,696.6666666666666,1133.3333333333333,85.0,3,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-30.0649686,-51.2311813,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-155m2-venda-RS699000-id-2641648950/
530000.0,546.0,582.0,61.0,2,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-30.0665476,-51.2225573,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-61m2-venda-RS530000-id-2583111662/
750000.0,801.0,885.0,80.0,3,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.068408,-51.2286963,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-80m2-venda-RS750000-id-2632000562/
180000.0,300.0,350.0,60.0,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-29.8976072,-50.0844524,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-60m2-venda-RS180000-id-2643532354/
293000.0,430.0,255.0,81.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0771524,-51.2308802,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-81m2-venda-RS293000-id-2627407786/
296000.0,400.0,1000.0,61.0,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-30.0667216,-51.2148096,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-61m2-venda-RS296000-id-2634255167/
131350.0,320.0,250.0,40.0,1,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-30.0774779,-51.2155961,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-tereza-bairros-porto-alegre-com-garagem-40m2-venda-RS131350-id-2608044489/
800000.0,850.0,530.0,80.0,3,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0665476,-51.2225573,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-80m2-venda-RS800000-id-2644418259/
280000.0,350.0,800.0,59.0,2,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.46843,-44.21553,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-59m2-venda-RS280000-id-2571723565/
170000.0,370.0,30.0,42.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-tereza-bairros-porto-alegre-42m2-venda-RS170000-id-2626396557/
199000.0,230.0,450.0,56.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-56m2-venda-RS199000-id-2617579911/
799000.0,456.0,100.0,94.0,3,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0665476,-51.2225573,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-154m2-venda-RS799000-id-2645536282/
499000.0,650.0,67.0,72.0,3,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.068408,-51.2286963,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-tereza-bairros-porto-alegre-com-garagem-72m2-venda-RS499000-id-2607181311/
160000.0,350.0,752.3333333333334,39.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-tereza-bairros-porto-alegre-com-garagem-39m2-venda-RS160000-id-2626397885/
179900.0,250.0,130.0,49.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0806663,-51.2194995,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-tereza-bairros-porto-alegre-com-garagem-49m2-venda-RS179900-id-2577257661/
190000.0,270.0,360.0,48.0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-30.068408,-51.2286963,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santa-tereza-bairros-porto-alegre-com-garagem-48m2-venda-RS190000-id-2636784688/
380000.0,476.0,79.0,75.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-30.0470064,-51.211756,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santana-bairros-porto-alegre-75m2-venda-RS380000-id-2646493465/
185000.0,340.0,104.66666666666667,42.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.04897615,-51.19679564472773,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santana-bairros-porto-alegre-42m2-venda-RS185000-id-2646421620/
195000.0,180.0,800.0,36.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0834181,-51.0869433,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santana-bairros-porto-alegre-36m2-venda-RS195000-id-2575603513/
360000.0,750.0,800.0,81.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0360655,-51.2204587,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santana-bairros-porto-alegre-81m2-venda-RS360000-id-2646532825/
649000.0,360.0,800.0,58.0,2,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-30.0501278,-51.2064453,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santana-bairros-porto-alegre-com-garagem-58m2-venda-RS649000-id-2511381950/
200000.0,290.0,480.0,45.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0486462,-51.2017044,https://www.vivareal.com.br/imovel/apartamento-1-quartos-santana-bairros-porto-alegre-com-garagem-45m2-venda-RS200000-id-2514012479/
732000.0,700.0,966.6666666666666,91.0,3,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-30.0488788,-51.2047986,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santana-bairros-porto-alegre-com-garagem-91m2-venda-RS732000-id-2614826306/
